PitchNo,Date,Time,Batter,PitchUID,Equipment,Handedness,Plane Score,Connection Score,Rotation Score,Bat_Speed,Rotational_Acceleration,OPE,Attack_Angle,Early_Connection,Connection_at_Impact,Vertical_Bat_Angle,Power,Peak_Hand_Speed,Time_to_Contact,PAofInning,PitchofPA,PitcherThrows,PitcherTeam,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,wOBA.x,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League.x,GameID,Connection_Diff,Swings,League.y,College_wOBA,College_wRC_plus,CollegeK,CollegeBB,CollegeMiss,K,BB,Pitches Per PA,Swing,SwStr,Whiff,Z-Swing,Chase,Contact,Z-Contact,O-Contact,PA,BIP,xwOBA,wOBA.y,xwOBAcon,wOBAcon,HardHit,Barrel,Max_EV,Avg_EV,Med_EV,SD_EV,IQR_EV,Avg_LA,Med_LA,SD_LA,IQR_LA,Avg_Dist,Avg_Spin,AvgBS,MedBS,MaxBS,Top_10%_Avg_BS,10%_Number,SD_BS,AvgAA,Med_AA,SD_AA,AvgTTC,SD_TtC,AvgVBA,SD_VBA,AvgEC,MedEC,SDEC,AvgCI,MedCI,SD CI,AvgOPE,Med OPE,SD OPE,Avg Peak Hand Speed,SD PHD,Avg Power,SD PWR,Average Rotational Acceleration,SD RA,Z_AA,Z_BS,Z_VBA,Z_OPE,Z_CI,Z_EC,Z_TTC,Zone
116,6/17/19,6:59:12 PM,Player C,82617536-9153-11e9-92da-cc2f719bf2a2,Bat,L,49,31,46,61.9,10.3,63,-6,118,100,-30,3.35,19.4,0.15,7,4,Left,FAL_COM,Left,WAR_GAT,Stretch,4,Top,2,1,2,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,88.06662686,-2.541221608,3.795183211,2147.498202,159.2419075,0.46875,7.273960032,-3.024929883,5.559118276,-18.48314902,18.21872514,-6.918479732,3.353022402,-0.050983704,80.11416358,-5.988066669,2.501329034,0.436029265,77.13252327,9.81057235,-162.6611315,NA,NA,NA,NA,NA,NA,NA,NA,4.803772047,10.46757447,2.701743591,50,7.042214937,-8.236963603,-127.6935978,-6.303945606,7.891513894,27.53505139,-14.97818486,FAL_COM,WAR_GAT,CCBLFalmouth,CCBL,CCBL,20190617-CCBLFalmouth-1,18,1115,Cape,NA,NA,NA,NA,12,13,9,4,44,6,14,71,19,86,88,74,124,92,0.243,0.304,0.309,0.328,7,0,97,82,85,11,12,13,12,22,35,154,2922,65,66,73,72,70,4,9,9,7,0.16,0.01,-31,8,112,114,14,95,96,7,59,59,10,20,2,3,0.5,8,3,-2.142857143,-0.775,0.125,0.4,0.714285714,0.428571429,-1,Up & Middle
211,7/5/19,8:24:02 PM,Player C,5c93e650-9f84-11e9-b28b-1c1bb52a548f,Bat,L,41,26,49,67.5,12.1,53,20,130,96,-17,3.73,20.3,0.16,4,7,Right,ORL_FIR,Left,WAR_GAT,Windup,6,Bottom,2,3,2,ChangeUp,ChangeUp,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,81.60747614,-1.839863721,-3.395886442,1492.164091,225.519054,0.0625,5.525896899,2.265664655,6.495025073,-30.87577198,10.48656468,10.7179077,1.260613274,0.038196204,74.19468423,-7.703211982,-1.348644015,0.462886006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.981022427,6.369079904,-2.032644328,50,5.383354986,6.755378962,-118.5745467,-4.62427952,-9.825624868,25.08655212,-23.2097184,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190705-CCBLWareham-1,34,1115,Cape,NA,NA,NA,NA,12,13,9,4,44,6,14,71,19,86,88,74,124,92,0.243,0.304,0.309,0.328,7,0,97,82,85,11,12,13,12,22,35,154,2922,65,66,73,72,70,4,9,9,7,0.16,0.01,-31,8,112,114,14,95,96,7,59,59,10,20,2,3,0.5,8,3,1.571428571,0.625,1.75,-0.6,0.142857143,1.285714286,0,NA
165,6/10/19,8:24:18 PM,Player G,3c151b09-8bdf-11e9-b286-1c1bb52a548f,Bat,L,45,47,52,73.5,13.8,59,10,96,77,-14,4.54,21.8,0.15,5,3,Right,BRE_WHI,Left,WAR_GAT,Stretch,5,Bottom,2,1,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,86.86668096,-2.000854333,-2.332332857,2567.095157,198.7700054,0.53125,5.856742287,1.213612778,5.54113826,-22.16031083,15.15432215,5.162024006,2.137908824,-0.537024628,79.807061,-6.115059372,-1.369731983,0.439654078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.367700061,8.595935188,-1.01498528,50,5.668665818,4.968025389,-126.2535999,-5.162273751,-5.457900302,24.72449203,-18.24295125,WAR_GAT,BRE_WHI,CCBLWareham,CCBL,CCBL,20190610-CCBLWareham-1,19,1101,Cape,NA,NA,NA,NA,16,26,9,3.8,44,5,11,64,17,89,98,53,58,35,0.235,0.29,0.391,0.382,15,0,101,85,86,10,13,5,8,19,23,138,2184,67,68,74,73,72,4,9,10,7,0.15,0.009,-25,7,90,90,7,80,80,5,69,70,9,20,1,4,0.5,12,3,0.142857143,1.625,1.571428571,-1.111111111,-0.6,0.857142857,0,Down & Away
231,6/10/19,9:07:02 PM,Player G,3586fee1-8be5-11e9-b286-1c1bb52a548f,Bat,L,50,44,53,74.8,14.4,65,13,93,71,-5,4.71,20.6,0.15,1,1,Right,BRE_WHI,Left,WAR_GAT,Windup,8,Bottom,0,0,0,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,90.68809454,-2.51366979,-3.361454442,2445.955308,251.1517823,0.09375,6.298127512,2.171962253,7.039185773,-26.18428856,6.211698322,18.28576149,1.827358109,0.638824182,83.51766986,-7.50239718,0.144566925,0.40965393,72.70854679,-16.63638212,174.8232498,NA,NA,NA,NA,2.874331253,1.464226588,-179.9362915,0.068638306,-11.18449126,4.171298089,-1.974813968,50,6.136959125,7.274104469,-131.9364767,-6.482592704,-19.76762889,27.3621539,-24.801637,WAR_GAT,BRE_WHI,CCBLWareham,CCBL,CCBL,20190610-CCBLWareham-1,22,1101,Cape,NA,NA,NA,NA,16,26,9,3.8,44,5,11,64,17,89,98,53,58,35,0.235,0.29,0.391,0.382,15,0,101,85,86,10,13,5,8,19,23,138,2184,67,68,74,73,72,4,9,10,7,0.15,0.009,-25,7,90,90,7,80,80,5,69,70,9,20,1,4,0.5,12,3,0.571428571,1.95,2.857142857,-0.444444444,-1.8,0.428571429,0,Down & In
234,6/10/19,9:08:16 PM,Player G,624214b8-8be5-11e9-b286-1c1bb52a548f,Bat,L,56,48,49,68.2,12.2,73,3,87,74,-28,3.77,22.2,0.16,1,4,Right,BRE_WHI,Left,WAR_GAT,Windup,8,Bottom,0,1,2,ChangeUp,ChangeUp,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,85.65443179,-3.731809481,-3.614702582,1639.207829,246.6184248,0.09375,6.162828089,2.345005357,6.430153892,-28.95189821,8.574435715,19.91345303,0.308935619,0.678136293,78.55673731,-9.178233986,0.172435446,0.440899481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.00572697,5.801087412,-2.096904277,50,5.883507151,7.292851878,-124.2686931,-8.93205791,-18.70232191,25.78779067,-23.13721101,WAR_GAT,BRE_WHI,CCBLWareham,CCBL,CCBL,20190610-CCBLWareham-1,13,1101,Cape,NA,NA,NA,NA,16,26,9,3.8,44,5,11,64,17,89,98,53,58,35,0.235,0.29,0.391,0.382,15,0,101,85,86,10,13,5,8,19,23,138,2184,67,68,74,73,72,4,9,10,7,0.15,0.009,-25,7,90,90,7,80,80,5,69,70,9,20,1,4,0.5,12,3,-0.857142857,0.3,-0.428571429,0.444444444,-1.2,-0.428571429,1.111111111,NA
83,6/14/19,7:26:28 PM,Player G,d3ee5076-8efb-11e9-b286-1c1bb52a548f,Bat,L,46,45,51,70.4,13.1,60,13,90,69,-17,4.01,22.7,0.16,2,2,Right,ORL_FIR,Left,WAR_GAT,Windup,3,Bottom,1,0,1,ChangeUp,ChangeUp,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,79.45875299,-1.286782536,-3.952266334,1671.353493,246.1190427,0.09375,5.50399438,2.766205588,7.084323776,-36.19321146,6.454604586,14.66929119,1.317052019,0.395940983,72.37416979,-8.232116963,-1.120962854,0.470023873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.514990051,4.046083981,-2.534918793,50,5.415178853,7.655612449,-115.5304623,-3.406469889,-12.71272739,23.82453903,-26.7681824,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190614-CCBLWareham-1,21,1101,Cape,NA,NA,NA,NA,16,26,9,3.8,44,5,11,64,17,89,98,53,58,35,0.235,0.29,0.391,0.382,15,0,101,85,86,10,13,5,8,19,23,138,2184,67,68,74,73,72,4,9,10,7,0.15,0.009,-25,7,90,90,7,80,80,5,69,70,9,20,1,4,0.5,12,3,0.571428571,0.85,1.142857143,-1,-2.2,0,1.111111111,NA
84,6/14/19,7:26:52 PM,Player G,e5cec307-8efb-11e9-b286-1c1bb52a548f,Bat,L,63,27,36,70.4,5.1,81,11,67,69,-41,4.12,20.9,0.16,2,3,Right,ORL_FIR,Left,WAR_GAT,Windup,3,Bottom,1,0,2,Curveball,Curveball,InPlay,Undefined,GroundBall,Error,0,0,0,NA,71.57031958,-0.351225978,-0.97751274,2295.786848,75.28009553,0.354166667,6.302588937,2.004652343,6.367454126,-58.34823155,-4.143161391,-15.57647718,1.117024434,-0.192877949,65.54093887,-11.35644054,-3.956886132,0.529897016,85.51691199,-0.414813804,10.76033055,NA,NA,NA,NA,34.57344179,33.52073596,10.53599942,0.260692749,8.258146885,-2.166060771,-1.926884618,50,6.250163412,2.142440552,-104.136696,-2.008014084,8.893575112,20.63146112,-34.50677821,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190614-CCBLWareham-1,-2,1101,Cape,NA,NA,NA,NA,16,26,9,3.8,44,5,11,64,17,89,98,53,58,35,0.235,0.29,0.391,0.382,15,0,101,85,86,10,13,5,8,19,23,138,2184,67,68,74,73,72,4,9,10,7,0.15,0.009,-25,7,90,90,7,80,80,5,69,70,9,20,1,4,0.5,12,3,0.285714286,0.85,-2.285714286,1.333333333,-2.2,-3.285714286,1.111111111,NA
137,6/14/19,7:56:15 PM,Player G,fc3e328a-8eff-11e9-b286-1c1bb52a548f,Bat,L,50,50,62,73,19,65,15,94,77,-13,4.66,21.4,0.15,7,5,Right,ORL_FIR,Left,WAR_GAT,Stretch,4,Bottom,2,3,1,Cutter,Fastball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,83.20786519,-1.170166724,-2.751497656,1897.476716,171.8274199,0.489583333,5.805900493,2.45966101,7.097105852,-26.81872497,11.82388136,-1.703289571,2.507872353,-0.180796407,75.92641889,-6.315875526,-3.079574974,0.447409008,78.44832434,5.636344284,45.72587948,3218.849737,NA,NA,NA,81.696489,81.696489,47.4961875,0.763043213,0.134956048,7.0254133,-2.295485503,50,5.727516051,5.862706571,-121.1614094,-3.103308245,0.199076991,25.36621713,-21.81068832,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190614-CCBLWareham-1,17,1101,Cape,NA,NA,NA,NA,16,26,9,3.8,44,5,11,64,17,89,98,53,58,35,0.235,0.29,0.391,0.382,15,0,101,85,86,10,13,5,8,19,23,138,2184,67,68,74,73,72,4,9,10,7,0.15,0.009,-25,7,90,90,7,80,80,5,69,70,9,20,1,4,0.5,12,3,0.857142857,1.5,1.714285714,-0.444444444,-0.6,0.571428571,0,Middle Middle
138,6/14/19,7:56:50 PM,Player G,15803594-8f00-11e9-b286-1c1bb52a548f,Bat,L,71,43,50,64,12.7,92,-4,82,75,-29,3.96,20.5,0.13,7,6,Right,ORL_FIR,Left,WAR_GAT,Stretch,4,Bottom,2,3,2,ChangeUp,ChangeUp,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,82.37749055,-1.383652407,-3.099250106,1903.889606,222.5577917,0.0625,5.860827134,2.409217586,7.185130666,-29.34816273,9.778716597,9.012483239,2.159723525,0.350146115,75.55399439,-7.010321412,-1.363418709,0.450203766,87.32358509,-1.464947904,-45.37697762,2539.462287,NA,NA,NA,36.65793131,36.18462575,-44.71550418,0.282815552,-5.978498844,5.924221727,-2.232464453,50,5.771430337,6.290663027,-119.9558413,-3.567061661,-8.692474701,23.66806901,-23.5604904,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190614-CCBLWareham-1,7,1101,Cape,NA,NA,NA,NA,16,26,9,3.8,44,5,11,64,17,89,98,53,58,35,0.235,0.29,0.391,0.382,15,0,101,85,86,10,13,5,8,19,23,138,2184,67,68,74,73,72,4,9,10,7,0.15,0.009,-25,7,90,90,7,80,80,5,69,70,9,20,1,4,0.5,12,3,-1.857142857,-0.75,-0.571428571,2.555555556,-1,-1.142857143,-2.222222222,Down & In
139,6/14/19,7:57:41 PM,Player G,31e587d4-8f00-11e9-b286-1c1bb52a548f,Bat,L,63,33,51,65.8,13.2,82,6,76,69,-22,3.9,20.5,0.14,7,7,Right,ORL_FIR,Left,WAR_GAT,Stretch,4,Bottom,2,3,2,ChangeUp,ChangeUp,InPlay,Undefined,GroundBall,Single,0.89,0,1,NA,82.1734938,-1.521490725,-2.265401082,1985.139972,201.6127575,0.53125,5.888093292,2.430862991,7.154951401,-27.11788939,12.3119557,4.892507249,2.247864153,0.784256807,75.1436994,-6.726586761,-1.321612452,0.451943405,83.36975742,-21.38370831,1.584851646,NA,NA,NA,NA,8.612223134,8.612223134,-4.295307129,0.052955933,-3.43064095,7.40702752,-2.300023046,50,5.790533828,4.624285705,-119.7083172,-3.798967528,-4.95167387,24.25409054,-21.48298961,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190614-CCBLWareham-1,7,1101,Cape,NA,NA,NA,NA,16,26,9,3.8,44,5,11,64,17,89,98,53,58,35,0.235,0.29,0.391,0.382,15,0,101,85,86,10,13,5,8,19,23,138,2184,67,68,74,73,72,4,9,10,7,0.15,0.009,-25,7,90,90,7,80,80,5,69,70,9,20,1,4,0.5,12,3,-0.428571429,-0.3,0.428571429,1.444444444,-2.2,-2,-1.111111111,Down & In
212,6/14/19,8:34:42 PM,Player G,5da7ec17-8f05-11e9-b286-1c1bb52a548f,Bat,L,67,52,54,64,14.6,87,7,84,81,-18,3.97,20.1,0.13,3,3,Right,ORL_FIR,Left,WAR_GAT,Windup,6,Bottom,2,1,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,88.35319563,-1.471160512,-2.883408338,2391.835396,219.6193158,0.052083333,5.600476917,2.06648525,6.082688637,-19.00674205,16.80003194,13.93560798,2.653639822,0.558195381,79.91915357,-5.06954728,-0.239374047,0.430679416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.481880263,9.603631337,-1.851276427,50,5.476806018,6.036477238,-128.3730161,-3.886675497,-13.99800813,29.30893077,-16.32476687,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190614-CCBLWareham-1,3,1101,Cape,NA,NA,NA,NA,16,26,9,3.8,44,5,11,64,17,89,98,53,58,35,0.235,0.29,0.391,0.382,15,0,101,85,86,10,13,5,8,19,23,138,2184,67,68,74,73,72,4,9,10,7,0.15,0.009,-25,7,90,90,7,80,80,5,69,70,9,20,1,4,0.5,12,3,-0.285714286,-0.75,1,2,0.2,-0.857142857,-2.222222222,Middle In
213,6/14/19,8:35:03 PM,Player G,6e09b7e3-8f05-11e9-b286-1c1bb52a548f,Bat,L,64,60,50,65.1,12.8,83,3,87,84,-33,3.48,22.6,0.16,3,4,Right,ORL_FIR,Left,WAR_GAT,Windup,6,Bottom,2,1,2,ChangeUp,ChangeUp,InPlay,Undefined,LineDrive,Single,0.89,0,0,NA,81.68798807,-1.497071047,-3.354939999,1980.912255,251.0487087,0.09375,5.404784431,2.134554959,6.02913016,-35.88729992,6.725985877,19.70444283,1.025194495,0.66636699,73.23770755,-8.303761418,0.409235959,0.469833554,78.17081304,15.4257425,1.587083442,1890.956548,109.9997204,18.78096434,-0.214224819,209.152248,209.0099801,-0.666401273,2.38142395,-11.94534528,4.203420687,-1.882872491,50,5.268570058,6.387749864,-118.5011446,-4.120404819,-16.53384049,28.25768887,-26.35599261,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190614-CCBLWareham-1,3,1101,Cape,NA,NA,NA,NA,16,26,9,3.8,44,5,11,64,17,89,98,53,58,35,0.235,0.29,0.391,0.382,15,0,101,85,86,10,13,5,8,19,23,138,2184,67,68,74,73,72,4,9,10,7,0.15,0.009,-25,7,90,90,7,80,80,5,69,70,9,20,1,4,0.5,12,3,-0.857142857,-0.475,-1.142857143,1.555555556,0.8,-0.428571429,1.111111111,NA
273,6/14/19,9:10:47 PM,Player G,65b108ea-8f0a-11e9-b286-1c1bb52a548f,Bat,L,66,49,58,66.6,16.8,86,2,85,78,-17,4.36,20.7,0.13,2,3,Right,ORL_FIR,Left,WAR_GAT,Windup,8,Bottom,1,2,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,92.88211799,-1.392320972,-3.78258416,2274.078762,221.3197671,0.0625,5.62477637,2.819673398,6.606838042,-16.03950095,15.53289599,13.68157744,3.009867057,0.490234894,84.57046623,-4.449028614,-1.174956755,0.404413175,73.17193188,25.5954035,-162.0465808,2824.608554,NA,NA,NA,NA,NA,NA,NA,-8.666359623,9.004106349,-2.567935865,50,5.52314931,8.525845401,-135.0190188,-3.758828549,-15.94549835,30.29891196,-15.60711974,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190614-CCBLWareham-1,7,1101,Cape,NA,NA,NA,NA,16,26,9,3.8,44,5,11,64,17,89,98,53,58,35,0.235,0.29,0.391,0.382,15,0,101,85,86,10,13,5,8,19,23,138,2184,67,68,74,73,72,4,9,10,7,0.15,0.009,-25,7,90,90,7,80,80,5,69,70,9,20,1,4,0.5,12,3,-1,-0.1,1.142857143,1.888888889,-0.4,-0.714285714,-2.222222222,Up & In
275,6/14/19,9:11:37 PM,Player G,8777c6f3-8f0a-11e9-b286-1c1bb52a548f,Bat,L,57,42,44,57.5,9.6,75,1,78,78,-27,2.46,21.8,0.17,2,5,Right,ORL_FIR,Left,WAR_GAT,Windup,8,Bottom,1,2,2,Slider,Slider,InPlay,Undefined,GroundBall,Out,0,1,0,NA,79.63070259,-1.410453363,-1.308147144,2186.92194,131.5028404,0.4375,5.791406219,2.278078123,6.103077405,-38.71091461,5.776681081,-6.575971564,1.260635719,0.520216285,71.81816982,-8.737678092,-2.564367949,0.480054987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.137292482,3.650894923,-2.174230072,50,5.663028534,2.822574419,-115.7231566,-3.909602749,4.150797411,26.49551316,-27.34372901,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190614-CCBLWareham-1,0,1101,Cape,NA,NA,NA,NA,16,26,9,3.8,44,5,11,64,17,89,98,53,58,35,0.235,0.29,0.391,0.382,15,0,101,85,86,10,13,5,8,19,23,138,2184,67,68,74,73,72,4,9,10,7,0.15,0.009,-25,7,90,90,7,80,80,5,69,70,9,20,1,4,0.5,12,3,-1.142857143,-2.375,-0.285714286,0.666666667,-0.4,-1.714285714,2.222222222,NA
62,6/16/19,4:45:34 PM,Player G,b1f1be1f-9077-11e9-b286-1c1bb52a548f,Bat,L,64,46,39,69.6,6.7,83,-7,82,77,-35,4.36,21.6,0.14,3,4,Right,CHA_ANG,Left,WAR_GAT,Windup,2,Bottom,2,1,2,Cutter,Slider,InPlay,Undefined,GroundBall,Single,0.89,0,0,NA,85.82353868,-1.718430372,-1.624612224,2385.964442,170.8032977,0.489583333,5.150817456,1.491737741,6.006719877,-28.87067399,8.939827229,-1.453163825,1.151873996,-0.13478665,78.44526766,-7.138248739,-1.899158993,0.442565683,78.80998332,-6.707989377,-2.362316923,NA,NA,NA,NA,13.14531866,12.51733215,-1.414405891,0.092312622,0.311427003,5.35164006,-1.363456211,50,5.00010244,3.584600859,-124.821465,-4.627634392,0.488731914,26.36611504,-23.77555625,WAR_GAT,CHA_ANG,CCBLWareham,CCBL,CCBL,20190616-CCBLWareham-1,5,1101,Cape,NA,NA,NA,NA,16,26,9,3.8,44,5,11,64,17,89,98,53,58,35,0.235,0.29,0.391,0.382,15,0,101,85,86,10,13,5,8,19,23,138,2184,67,68,74,73,72,4,9,10,7,0.15,0.009,-25,7,90,90,7,80,80,5,69,70,9,20,1,4,0.5,12,3,-2.285714286,0.65,-1.428571429,1.555555556,-0.6,-1.142857143,-1.111111111,NA
135,6/20/19,8:02:23 PM,Player G,da0509b1-93b7-11e9-b288-1c1bb52a548f,Bat,L,62,51,56,72.3,16,81,1,86,78,-28,4.91,22,0.14,7,2,Left,HAR_MAR,Left,WAR_GAT,Stretch,4,Bottom,2,1,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,88.74752648,-3.22242171,3.077776765,2285.549617,156.0581055,0.46875,6.314035609,-1.57934091,6.59544324,-17.12325218,17.70733094,-7.876844914,1.927605292,0.586566365,80.57290175,-6.479949373,1.571662577,0.424768097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.308988723,10.80515287,1.372629099,50,6.08658173,-6.710447874,-128.8884038,-7.74479247,8.845132043,29.18137812,-14.17193763,WAR_GAT,HAR_MAR,CCBLWareham,CCBL,CCBL,20190620-CCBLWareham-1,8,1101,Cape,NA,NA,NA,NA,16,26,9,3.8,44,5,11,64,17,89,98,53,58,35,0.235,0.29,0.391,0.382,15,0,101,85,86,10,13,5,8,19,23,138,2184,67,68,74,73,72,4,9,10,7,0.15,0.009,-25,7,90,90,7,80,80,5,69,70,9,20,1,4,0.5,12,3,-1.142857143,1.325,-0.428571429,1.333333333,-0.4,-0.571428571,-1.111111111,Down & In
137,6/20/19,8:03:22 PM,Player G,fe2c863d-93b7-11e9-b288-1c1bb52a548f,Bat,L,64,47,58,66.9,16.6,83,-4,83,78,-27,4.03,21.2,0.14,7,4,Left,HAR_MAR,Left,WAR_GAT,Stretch,4,Bottom,2,2,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,88.42733789,-3.894249167,3.185085916,2182.670782,161.0583261,0.46875,6.328965007,-1.450380029,6.453467367,-14.16089014,21.02585257,-7.227202258,1.56060145,0.876166476,80.58869677,-6.572842154,1.810381751,0.426934303,80.10118709,12.97944666,-41.05289046,3587.292736,77.70630551,15.16980555,-77.85679839,195.9830039,92.32024341,-48.44610831,2.089053345,4.911216838,12.72296327,1.228377188,50,6.046573167,-6.933080666,-128.3227198,-9.155836102,8.150727745,27.71584848,-11.05883146,WAR_GAT,HAR_MAR,CCBLWareham,CCBL,CCBL,20190620-CCBLWareham-1,5,1101,Cape,NA,NA,NA,NA,16,26,9,3.8,44,5,11,64,17,89,98,53,58,35,0.235,0.29,0.391,0.382,15,0,101,85,86,10,13,5,8,19,23,138,2184,67,68,74,73,72,4,9,10,7,0.15,0.009,-25,7,90,90,7,80,80,5,69,70,9,20,1,4,0.5,12,3,-1.857142857,-0.025,-0.285714286,1.555555556,-0.4,-1,-1.111111111,NA
62,6/23/19,5:38:44 PM,Player G,4682e06d-95ff-11e9-bca8-1c1bb52a52af,Bat,L,69,36,56,68.2,15.6,89,-5,77,72,-30,4.64,20.6,0.13,2,2,Right,ORL_FIR,Left,WAR_GAT,Windup,3,Top,1,0,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,90.43822359,-3.015667453,-1.743425396,2317.639635,195.6513782,0.520833333,5.798968159,1.777201926,6.211606098,-13.25378407,20.19009207,5.665506035,1.907705087,0.639962796,83.34267029,-5.501795417,-0.675573983,0.416226591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.52907161,11.76261018,-1.649492236,50,5.566101581,3.827212431,-131.55943,-7.348516514,-6.235306243,25.78736049,-11.39139386,ORL_FIR,WAR_GAT,CCBLOrleans,CCBL,CCBL,20190623-CCBLOrleans-2,5,1101,Cape,NA,NA,NA,NA,16,26,9,3.8,44,5,11,64,17,89,98,53,58,35,0.235,0.29,0.391,0.382,15,0,101,85,86,10,13,5,8,19,23,138,2184,67,68,74,73,72,4,9,10,7,0.15,0.009,-25,7,90,90,7,80,80,5,69,70,9,20,1,4,0.5,12,3,-2,0.3,-0.714285714,2.222222222,-1.6,-1.857142857,-2.222222222,Down & In
63,6/23/19,5:39:11 PM,Player G,5864f061-95ff-11e9-bca8-1c1bb52a52af,Bat,L,66,43,41,66.2,8.1,86,0,80,78,-36,3.55,21.5,0.16,2,3,Right,ORL_FIR,Left,WAR_GAT,Windup,3,Top,1,0,2,Slider,Slider,InPlay,Undefined,GroundBall,Out,0,1,0,NA,80.91421,-1.257214438,-0.872883515,2517.065918,72.73489792,0.354166667,5.406693778,2.011040754,5.688096957,-44.7019513,-1.847820279,-5.815777574,0.509537286,0.712839776,74.73641664,-9.549000001,-1.963276503,0.471159405,74.82502077,5.779429451,-9.22798488,1944.045047,NA,NA,NA,98.73194769,97.72526873,-12.2733445,0.98125061,2.869642677,-0.637238084,-1.934074509,50,5.273190427,1.971362108,-117.7153234,-3.950827999,4.023579051,22.49912219,-33.06753186,ORL_FIR,WAR_GAT,CCBLOrleans,CCBL,CCBL,20190623-CCBLOrleans-2,2,1101,Cape,NA,NA,NA,NA,16,26,9,3.8,44,5,11,64,17,89,98,53,58,35,0.235,0.29,0.391,0.382,15,0,101,85,86,10,13,5,8,19,23,138,2184,67,68,74,73,72,4,9,10,7,0.15,0.009,-25,7,90,90,7,80,80,5,69,70,9,20,1,4,0.5,12,3,-1.285714286,-0.2,-1.571428571,1.888888889,-0.4,-1.428571429,1.111111111,NA
119,6/23/19,6:13:19 PM,Player G,18e935cd-9604-11e9-bca8-1c1bb52a52af,Bat,L,50,53,52,69.9,13.8,65,15,98,84,-25,4.23,20.4,0.15,1,2,Right,ORL_FIR,Left,WAR_GAT,Windup,5,Top,0,1,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,89.52044667,-2.064254354,-3.734927323,2052.628476,214.3847059,0.052083333,5.437450039,2.285053411,6.590197072,-18.35253285,15.47590794,10.61227441,2.011930932,-0.257432347,82.15197684,-5.542184325,-1.720187633,0.418612805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.867042676,9.107240884,-2.034227877,50,5.288318205,8.193046132,-130.1409955,-5.223807949,-11.81807109,26.42176973,-16.50063203,ORL_FIR,WAR_GAT,CCBLOrleans,CCBL,CCBL,20190623-CCBLOrleans-2,14,1101,Cape,NA,NA,NA,NA,16,26,9,3.8,44,5,11,64,17,89,98,53,58,35,0.235,0.29,0.391,0.382,15,0,101,85,86,10,13,5,8,19,23,138,2184,67,68,74,73,72,4,9,10,7,0.15,0.009,-25,7,90,90,7,80,80,5,69,70,9,20,1,4,0.5,12,3,0.857142857,0.725,0,-0.444444444,0.8,1.142857143,0,Down & Middle
